label,task,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4.413706971276853,0,0.10012670740850767,0.1287000071832808,0.11616100249815196,0.12901094035664207,0.14343595769865491,0.20075690828816278,0.10413084209108253,0.08612841784941504,0.0545028911752203,0.055583942657225494,0.11611323390145538,0.02988100794911863,0.009507434334049315,0.012944677465859806,0.00989669549031886,0.05856232155817397
3.0301337002713233,0,0.11026180978932704,0.1514835151032141,0.20778173887186188,0.30262664673598233,0.34334853322131187,0.46149260817094917,0.26065558298676883,0.18322240407647397,0.12997560789041973,0.13616685429688652,0.13066145607612734,0.026213902017521693,0.014082317759408524,0.015799530707319345,0.00906695706548985,0.06321863012010431
3.1730412885244013,0,0.19360042126091517,0.2786463136245395,0.3585282794116137,0.4870370131768418,0.5489814195344926,0.711839725258436,0.4852569378100872,0.3495867195013722,0.24699272430975494,0.2519152999272146,0.26319562258894386,0.05387650317482734,0.015573409526220864,0.019763976283162548,0.016922295560469397,0.10296986581867436
3.1730412885244013,0,0.10829800379401525,0.1656349162648668,0.25209309253057655,0.3910210269121387,0.46522299031528236,0.6616571854769397,0.6034100240609171,0.5217185532857985,0.3812328624848997,0.3829363575561695,0.44790679065777134,0.09264882814834785,0.032703753177389425,0.04814157848163979,0.03478236139239927,0.18811879885459398
1.8656293177945105,0,0.15061615008271528,0.2226048729999662,0.3332390419642816,0.5021115110317078,0.5836689159862225,0.7834410440497808,0.5862569347095923,0.47352870336702857,0.3429465061907986,0.33521978676954517,0.30494687472209786,0.05673309790775524,0.022521224485456372,0.027646579211275658,0.019512188096000988,0.11505092381607633
2.468099531471619,0,0.19290944896763265,0.28835297495196033,0.42009152467427796,0.5958818895289255,0.6795483883733948,0.8845573858269804,0.7015682821492444,0.5817062878376744,0.4244369542066071,0.4155787872670153,0.42411415224606425,0.0871168258899084,0.030946486994731078,0.04482861999649318,0.03238346860243547,0.18128904365427453
2.3693087250369538,0,0.1555919660646688,0.22033195794924362,0.2901295851842271,0.4022581619072713,0.4498714975950534,0.5657374924663068,0.34346840889039093,0.24701877423002772,0.17728057807752456,0.17587857081249691,0.16214669458289613,0.03556486048237333,0.013259314619235435,0.018697552841976686,0.012465403557339404,0.06843690700236701
2.2607208888953467,0,0.15083198282278262,0.20603750271082144,0.24830818406950741,0.33263885149123235,0.36971880552739933,0.4359837295168577,0.2095758539830381,0.14283553680976144,0.10191579125825573,0.10453584601932953,0.08757659829795772,0.017368718171362364,0.005603347147865128,0.008234210008232703,0.006312799212462721,0.03511111019936684
2.671386216730619,0,0.14669563761581098,0.2090543067997995,0.28200847240877036,0.40289662874566967,0.460152681463531,0.5912701848754279,0.38162801135910646,0.2819671694549708,0.19987428366666504,0.19948605026204255,0.19144824194712154,0.03870382485720569,0.013249291290080666,0.017330791449332396,0.01326362592777112,0.07396899358041747
3.2887749522478678,0,0.16031509413130848,0.2367302702412131,0.3378230204882954,0.5005846907106551,0.5866857238939593,0.8265639657427458,0.6955035069041107,0.5696616229048344,0.40948716355550985,0.4114477469396826,0.49238861332449807,0.10682137918206022,0.04285022773876224,0.05836367016303177,0.039872092205373376,0.223671116115929
2.590767040487478,0,0.11208183771418707,0.16379580117973988,0.2112580679247659,0.3005054965879024,0.3428220977673758,0.45494496840678345,0.27228787297592383,0.200847620396807,0.14035912071061188,0.13821330027395284,0.1418978341841768,0.023443389989966305,0.012588321496475256,0.013277103284503336,0.007108915291702263,0.04497702398487446
3.5700959181239695,0,0.11829641899564174,0.17059391329313522,0.229915839118592,0.3431671033019986,0.41025532089996636,0.6089978302243503,0.4676956307426793,0.34529794197353,0.24188780456516643,0.2489235551701191,0.3111646369321937,0.06235206070130194,0.025231219915794995,0.03262804632203687,0.022135698203906793,0.12290157586065034
1.747459210331475,0,0.11048035968480717,0.1525467063460709,0.1911937692279118,0.25927172212606875,0.2824659471073309,0.3127541963333407,0.12861362291866557,0.08942036616526161,0.06503458745912746,0.06267368183969298,0.0516749337897435,0.012482296602823106,0.00622218590406551,0.006070958441441477,0.004279469253198026,0.023442224783021572
3.8390221125436557,0,0.20786775248860184,0.2763910540153707,0.2962371518640045,0.3912761988266296,0.44591700619561325,0.6043662461063514,0.3416051657507326,0.2514900581295906,0.17453744870088686,0.18045538696246738,0.2301549521530262,0.047064116890993886,0.019869128706668186,0.026602302993383998,0.017446469551258493,0.0953414543211397
1.986503546020567,0,0.15047316984539078,0.21952037639685462,0.33377625221943297,0.4884214437783832,0.5621863576712502,0.7330429050498121,0.5082966899306207,0.40430116993263204,0.29238666784129036,0.2853139351091031,0.26593486387189225,0.04792446272507053,0.024955973221910892,0.03367795832352527,0.020384723931223883,0.10940733786965072
2.468099531471619,0,0.14624807789990943,0.21420842530569054,0.29969685111285965,0.43882606404784036,0.5008618086260798,0.6447426658219388,0.4073236444971585,0.30773338131534417,0.22020004176214908,0.21438726535730998,0.19989167450670806,0.03846005751874075,0.015624899009867984,0.022054074703203128,0.014826456059956942,0.08254446124563276
4.050044303325521,0,0.21765276874997827,0.30229453770715314,0.3658054325316106,0.48382488556887954,0.55218947085633,0.7953379832404868,0.6421061788705135,0.44671112200167723,0.3108811607661272,0.32015565891380876,0.4939641253415171,0.10454562728446742,0.04132024359214564,0.058347872832681176,0.03854081644896193,0.21417413873629249
4.178992036282385,0,0.10823970025820177,0.15904643875084534,0.2412110624852378,0.3817156550485011,0.4628253809518224,0.7314748463796932,0.6347828686473618,0.4702857449052445,0.3237690414307737,0.3386046656499078,0.5490601460417323,0.11133565475776883,0.041815219160953924,0.055742230738817615,0.03901110000967681,0.23106911500073324
3.5097527882165007,0,0.10445687230029486,0.1597233799525195,0.2155816985838888,0.32938885303537757,0.3888566793593342,0.6004091126369542,0.47920282084838645,0.3510170375213069,0.26025224287601384,0.2508068585298791,0.3376610738276219,0.06842827635592962,0.03281431999367513,0.03694520110048582,0.0240561259785299,0.16847888389442367
